date,item,category,price,qty,rating,payment_method,takeout
2024-09-25,Cafe Latte,Beverage,5000,1,4.3,Credit Card,No
2024-09-25,Americano,Beverage,4500,1,3.7,Mobile App,No
2024-09-25,Macaron,Dessert,3000,1,3.5,Credit Card,Yes
2024-09-25,Cafe Latte,Beverage,5000,2,3.8,Credit Card,Yes
2024-09-25,Tiramisu,Dessert,6500,1,3.6,Credit Card,No
2024-09-25,Cafe Latte,Beverage,5000,1,4.3,Mobile App,No
2024-09-25,Americano,Beverage,4500,1,4.1,Credit Card,No
2024-09-25,Croffle,Dessert,4000,1,4.6,Credit Card,Yes
2024-09-25,Tiramisu,Dessert,6500,1,2.7,Credit Card,No
2024-09-25,Americano,Beverage,4500,5,5.0,Mobile App,Yes
2024-09-25,Vanilla Latte,Beverage,5500,1,5.0,Credit Card,Yes
2024-09-25,Tiramisu,Dessert,6500,1,2.7,Credit Card,Yes
2024-09-25,Cafe Latte,Beverage,5000,2,4.4,Credit Card,Yes
2024-09-25,Macaron,Dessert,3000,1,3.9,Cash,No
2024-09-25,Americano,Beverage,4500,2,4.9,Credit Card,Yes
2024-09-25,Tiramisu,Dessert,6500,1,3.8,Credit Card,No
2024-09-25,Americano,Beverage,4500,1,3.5,Credit Card,Yes
2024-09-25,Vanilla Latte,Beverage,5500,1,3.7,Credit Card,Yes
2024-09-25,Tiramisu,Dessert,6500,1,5.0,Cash,Yes
2024-09-25,Americano,Beverage,4500,2,4.4,Cash,No
2024-09-25,Americano,Beverage,4500,1,4.2,Cash,No
2024-09-25,Americano,Beverage,4500,1,4.9,Credit Card,Yes
2024-09-25,Vanilla Latte,Beverage,5500,1,5.0,Credit Card,No
2024-09-25,Tiramisu,Dessert,6500,1,3.7,Credit Card,No
2024-09-25,Tiramisu,Dessert,6500,1,3.6,Credit Card,No
2024-09-25,Croffle,Dessert,4000,1,4.2,Credit Card,No
2024-09-25,Tiramisu,Dessert,6500,1,4.0,Credit Card,Yes
2024-09-25,Americano,Beverage,4500,3,4.4,Credit Card,Yes
2024-09-25,Macaron,Dessert,3000,1,2.0,Mobile App,Yes
2024-09-25,Tiramisu,Dessert,6500,1,4.7,Credit Card,No
2024-09-25,Vanilla Latte,Beverage,5500,1,3.9,Credit Card,Yes
2024-09-25,Cafe Latte,Beverage,5000,1,3.9,Credit Card,No
2024-09-25,Americano,Beverage,4500,2,3.6,Mobile App,Yes
2024-09-25,Lemonade,Beverage,6000,1,3.9,Credit Card,Yes
2024-09-25,Vanilla Latte,Beverage,5500,1,4.2,Credit Card,Yes
2024-09-25,Cafe Latte,Beverage,5000,1,4.7,Credit Card,Yes
2024-09-25,Vanilla Latte,Beverage,5500,1,2.1,Credit Card,Yes
2024-09-25,Americano,Beverage,4500,1,4.0,Mobile App,Yes
2024-09-25,Croffle,Dessert,4000,3,3.6,Mobile App,Yes
2024-09-25,Americano,Beverage,4500,5,4.7,Credit Card,No
2024-09-25,Macaron,Dessert,3000,2,1.8,Credit Card,No
2024-09-25,Vanilla Latte,Beverage,5500,2,3.9,Credit Card,Yes
2024-09-25,Cafe Latte,Beverage,5000,1,5.0,Credit Card,Yes
2024-09-25,Vanilla Latte,Beverage,5500,1,4.0,Mobile App,Yes
2024-09-25,Tiramisu,Dessert,6500,1,2.9,Mobile App,No
2024-09-25,Cafe Latte,Beverage,5000,1,3.7,Credit Card,No
2024-09-25,Lemonade,Beverage,6000,1,1.7,Mobile App,No
2024-09-25,Vanilla Latte,Beverage,5500,1,4.2,Mobile App,Yes
2024-09-25,Cafe Latte,Beverage,5000,1,4.6,Credit Card,No
2024-09-25,Americano,Beverage,4500,2,4.0,Credit Card,No
2024-09-25,Americano,Beverage,4500,1,3.8,Mobile App,No
2024-09-25,Tiramisu,Dessert,6500,1,3.7,Credit Card,Yes
2024-09-25,Americano,Beverage,4500,1,3.0,Credit Card,No
2024-09-25,Vanilla Latte,Beverage,5500,1,4.9,Credit Card,Yes
2024-09-25,Croffle,Dessert,4000,1,3.6,Mobile App,No
2024-09-25,Americano,Beverage,4500,3,4.8,Cash,No
2024-09-25,Macaron,Dessert,3000,2,4.0,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,5.0,Mobile App,No
2024-09-26,Tiramisu,Dessert,6500,2,4.6,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,4.8,Mobile App,Yes
2024-09-26,Lemonade,Beverage,6000,1,1.0,Credit Card,Yes
2024-09-26,Vanilla Latte,Beverage,5500,1,4.1,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,4.5,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,4.8,Credit Card,No
2024-09-26,Cafe Latte,Beverage,5000,1,4.3,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,4.9,Credit Card,No
2024-09-26,Lemonade,Beverage,6000,1,4.3,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,3.7,Mobile App,No
2024-09-26,Croffle,Dessert,4000,5,2.1,Credit Card,No
2024-09-26,Tiramisu,Dessert,6500,1,4.1,Credit Card,Yes
2024-09-26,Americano,Beverage,4500,1,4.5,Mobile App,Yes
2024-09-26,Cafe Latte,Beverage,5000,1,3.6,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,4.4,Credit Card,Yes
2024-09-26,Macaron,Dessert,3000,1,3.7,Cash,Yes
2024-09-26,Americano,Beverage,4500,1,4.1,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,4.1,Credit Card,No
2024-09-26,Cafe Latte,Beverage,5000,1,4.9,Mobile App,Yes
2024-09-26,Croffle,Dessert,4000,2,4.4,Credit Card,Yes
2024-09-26,Americano,Beverage,4500,4,4.0,Mobile App,No
2024-09-26,Lemonade,Beverage,6000,1,4.3,Cash,Yes
2024-09-26,Lemonade,Beverage,6000,1,4.7,Credit Card,No
2024-09-26,Americano,Beverage,4500,2,3.7,Mobile App,No
2024-09-26,Vanilla Latte,Beverage,5500,1,3.5,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,4.2,Credit Card,Yes
2024-09-26,Americano,Beverage,4500,1,4.2,Mobile App,Yes
2024-09-26,Vanilla Latte,Beverage,5500,2,4.6,Credit Card,Yes
2024-09-26,Americano,Beverage,4500,1,3.6,Mobile App,Yes
2024-09-26,Americano,Beverage,4500,1,4.6,Credit Card,Yes
2024-09-26,Americano,Beverage,4500,1,4.6,Mobile App,No
2024-09-26,Croffle,Dessert,4000,1,4.5,Credit Card,Yes
2024-09-26,Vanilla Latte,Beverage,5500,1,4.0,Credit Card,No
2024-09-26,Tiramisu,Dessert,6500,4,4.3,Credit Card,No
2024-09-26,Macaron,Dessert,3000,1,4.9,Mobile App,Yes
2024-09-26,Americano,Beverage,4500,1,4.7,Cash,Yes
2024-09-26,Americano,Beverage,4500,1,3.7,Mobile App,No
2024-09-26,Americano,Beverage,4500,1,5.0,Credit Card,No
2024-09-26,Americano,Beverage,4500,2,1.1,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,3.8,Credit Card,No
2024-09-26,Croffle,Dessert,4000,1,4.5,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,4.2,Credit Card,Yes
2024-09-26,Tiramisu,Dessert,6500,1,3.9,Mobile App,Yes
2024-09-26,Cafe Latte,Beverage,5000,2,4.2,Mobile App,Yes
2024-09-26,Macaron,Dessert,3000,1,3.5,Credit Card,Yes
2024-09-26,Lemonade,Beverage,6000,2,3.9,Cash,No
2024-09-26,Americano,Beverage,4500,1,5.0,Credit Card,Yes
2024-09-26,Americano,Beverage,4500,1,3.8,Credit Card,Yes
2024-09-26,Americano,Beverage,4500,1,4.3,Credit Card,No
2024-09-26,Americano,Beverage,4500,1,3.8,Credit Card,No
2024-09-26,Tiramisu,Dessert,6500,1,4.5,Credit Card,Yes
2024-09-26,Americano,Beverage,4500,1,4.1,Credit Card,No
2024-09-26,Macaron,Dessert,3000,1,4.0,Mobile App,No
2024-09-26,Americano,Beverage,4500,4,3.9,Mobile App,No
2024-09-26,Macaron,Dessert,3000,1,4.8,Mobile App,No
2024-09-27,Vanilla Latte,Beverage,5500,1,4.7,Credit Card,Yes
2024-09-27,Cafe Latte,Beverage,5000,1,3.9,Credit Card,Yes
2024-09-27,Macaron,Dessert,3000,1,3.5,Credit Card,Yes
2024-09-27,Macaron,Dessert,3000,1,4.1,Credit Card,Yes
2024-09-27,Macaron,Dessert,3000,2,3.6,Mobile App,No
2024-09-27,Macaron,Dessert,3000,1,4.8,Cash,Yes
2024-09-27,Croffle,Dessert,4000,2,3.9,Credit Card,Yes
2024-09-27,Americano,Beverage,4500,1,4.9,Credit Card,No
2024-09-27,Cafe Latte,Beverage,5000,1,4.2,Credit Card,No
2024-09-27,Tiramisu,Dessert,6500,1,3.7,Credit Card,Yes
2024-09-27,Americano,Beverage,4500,1,4.1,Mobile App,Yes
2024-09-27,Cafe Latte,Beverage,5000,3,3.7,Mobile App,Yes
2024-09-27,Americano,Beverage,4500,1,4.0,Credit Card,No
2024-09-27,Americano,Beverage,4500,1,4.3,Credit Card,Yes
2024-09-27,Cafe Latte,Beverage,5000,1,4.5,Credit Card,No
2024-09-27,Cafe Latte,Beverage,5000,1,4.4,Credit Card,No
2024-09-27,Americano,Beverage,4500,1,4.3,Credit Card,Yes
2024-09-27,Vanilla Latte,Beverage,5500,1,4.7,Credit Card,Yes
2024-09-27,Vanilla Latte,Beverage,5500,1,4.8,Credit Card,Yes
2024-09-27,Tiramisu,Dessert,6500,1,4.7,Credit Card,Yes
2024-09-27,Croffle,Dessert,4000,1,3.7,Mobile App,No
2024-09-27,Vanilla Latte,Beverage,5500,1,5.0,Mobile App,Yes
2024-09-27,Cafe Latte,Beverage,5000,1,4.5,Credit Card,Yes
2024-09-27,Americano,Beverage,4500,2,4.7,Credit Card,No
2024-09-27,Vanilla Latte,Beverage,5500,1,3.6,Credit Card,No
2024-09-27,Vanilla Latte,Beverage,5500,2,4.2,Credit Card,Yes
2024-09-27,Americano,Beverage,4500,1,4.7,Mobile App,No
2024-09-27,Croffle,Dessert,4000,1,4.8,Credit Card,Yes
2024-09-27,Croffle,Dessert,4000,1,4.9,Cash,Yes
2024-09-27,Cafe Latte,Beverage,5000,1,4.9,Credit Card,Yes
2024-09-27,Americano,Beverage,4500,1,4.0,Credit Card,No
2024-09-27,Americano,Beverage,4500,1,4.6,Credit Card,No
2024-09-27,Lemonade,Beverage,6000,1,4.7,Credit Card,No
2024-09-27,Americano,Beverage,4500,1,3.7,Credit Card,No
2024-09-27,Tiramisu,Dessert,6500,1,4.5,Credit Card,No
2024-09-27,Tiramisu,Dessert,6500,2,4.4,Credit Card,No
2024-09-27,Vanilla Latte,Beverage,5500,1,3.7,Mobile App,No
2024-09-27,Tiramisu,Dessert,6500,1,4.6,Mobile App,Yes
2024-09-27,Macaron,Dessert,3000,1,4.4,Credit Card,No
2024-09-27,Tiramisu,Dessert,6500,1,4.6,Credit Card,Yes
2024-09-27,Americano,Beverage,4500,2,3.9,Credit Card,Yes
2024-09-27,Americano,Beverage,4500,5,3.7,Mobile App,Yes
2024-09-27,Cafe Latte,Beverage,5000,1,4.5,Mobile App,Yes
2024-09-27,Americano,Beverage,4500,2,4.7,Credit Card,Yes
2024-09-27,Tiramisu,Dessert,6500,2,3.7,Credit Card,Yes
2024-09-27,Tiramisu,Dessert,6500,1,4.0,Credit Card,No
2024-09-27,Vanilla Latte,Beverage,5500,1,1.8,Credit Card,Yes
2024-09-27,Cafe Latte,Beverage,5000,1,3.9,Mobile App,Yes
2024-09-27,Americano,Beverage,4500,1,3.8,Cash,No
2024-09-27,Cafe Latte,Beverage,5000,1,4.2,Credit Card,Yes
2024-09-27,Americano,Beverage,4500,1,4.0,Mobile App,Yes
2024-09-27,Cafe Latte,Beverage,5000,1,4.8,Credit Card,No
2024-09-27,Lemonade,Beverage,6000,1,4.9,Cash,No
2024-09-27,Americano,Beverage,4500,2,4.7,Credit Card,Yes
2024-09-27,Tiramisu,Dessert,6500,1,4.8,Credit Card,Yes
2024-09-27,Lemonade,Beverage,6000,1,4.2,Credit Card,Yes
2024-09-27,Americano,Beverage,4500,2,4.1,Mobile App,Yes
2024-09-27,Cafe Latte,Beverage,5000,1,1.2,Mobile App,Yes
2024-09-28,Lemonade,Beverage,6000,2,3.6,Mobile App,No
2024-09-28,Vanilla Latte,Beverage,5500,1,4.9,Credit Card,No
2024-09-28,Vanilla Latte,Beverage,5500,1,4.3,Mobile App,No
2024-09-28,Cafe Latte,Beverage,5000,1,4.9,Credit Card,No
2024-09-28,Cafe Latte,Beverage,5000,1,4.6,Credit Card,Yes
2024-09-28,Tiramisu,Dessert,6500,1,4.7,Credit Card,Yes
2024-09-28,Cafe Latte,Beverage,5000,1,3.8,Credit Card,No
2024-09-28,Tiramisu,Dessert,6500,1,4.0,Credit Card,Yes
2024-09-28,Americano,Beverage,4500,1,4.1,Credit Card,No
2024-09-28,Americano,Beverage,4500,1,4.2,Mobile App,Yes
2024-09-28,Vanilla Latte,Beverage,5500,1,4.1,Credit Card,Yes
2024-09-28,Vanilla Latte,Beverage,5500,1,4.1,Mobile App,No
2024-09-28,Americano,Beverage,4500,2,4.9,Credit Card,Yes
2024-09-28,Vanilla Latte,Beverage,5500,5,5.0,Credit Card,No
2024-09-28,Vanilla Latte,Beverage,5500,3,5.0,Credit Card,Yes
2024-09-28,Croffle,Dessert,4000,1,4.0,Mobile App,Yes
2024-09-28,Tiramisu,Dessert,6500,1,4.0,Mobile App,Yes
2024-09-28,Americano,Beverage,4500,1,3.8,Credit Card,No
2024-09-28,Croffle,Dessert,4000,1,4.8,Mobile App,No
2024-09-28,Cafe Latte,Beverage,5000,1,1.6,Credit Card,Yes
2024-09-28,Tiramisu,Dessert,6500,1,4.7,Credit Card,Yes
2024-09-28,Cafe Latte,Beverage,5000,1,4.6,Credit Card,No
2024-09-28,Tiramisu,Dessert,6500,1,4.4,Mobile App,No
2024-09-28,Tiramisu,Dessert,6500,5,3.6,Credit Card,Yes
2024-09-28,Americano,Beverage,4500,1,4.2,Credit Card,Yes
2024-09-28,Macaron,Dessert,3000,1,4.3,Credit Card,No
2024-09-28,Americano,Beverage,4500,2,4.6,Cash,Yes
2024-09-28,Cafe Latte,Beverage,5000,2,4.3,Cash,Yes
2024-09-28,Croffle,Dessert,4000,1,4.2,Mobile App,Yes
2024-09-28,Macaron,Dessert,3000,2,3.8,Mobile App,Yes
2024-09-28,Cafe Latte,Beverage,5000,1,4.2,Credit Card,Yes
2024-09-28,Americano,Beverage,4500,1,4.1,Credit Card,No
2024-09-28,Lemonade,Beverage,6000,1,2.8,Credit Card,No
2024-09-28,Macaron,Dessert,3000,1,4.8,Credit Card,No
2024-09-28,Americano,Beverage,4500,2,4.3,Cash,Yes
2024-09-28,Macaron,Dessert,3000,2,3.9,Credit Card,No
2024-09-28,Cafe Latte,Beverage,5000,1,3.6,Mobile App,No
2024-09-28,Americano,Beverage,4500,1,3.8,Credit Card,Yes
2024-09-28,Tiramisu,Dessert,6500,1,4.9,Mobile App,Yes
2024-09-28,Lemonade,Beverage,6000,1,4.0,Mobile App,Yes
2024-09-28,Americano,Beverage,4500,1,4.8,Credit Card,Yes
2024-09-28,Americano,Beverage,4500,2,3.7,Credit Card,No
2024-09-28,Croffle,Dessert,4000,1,3.9,Credit Card,No
2024-09-28,Cafe Latte,Beverage,5000,1,4.6,Credit Card,No
2024-09-28,Vanilla Latte,Beverage,5500,2,4.2,Mobile App,Yes
2024-09-28,Americano,Beverage,4500,4,4.2,Credit Card,Yes
2024-09-28,Americano,Beverage,4500,2,4.4,Credit Card,No
2024-09-28,Cafe Latte,Beverage,5000,1,4.4,Mobile App,No
2024-09-28,Croffle,Dessert,4000,1,4.2,Credit Card,No
2024-09-28,Macaron,Dessert,3000,1,4.4,Credit Card,Yes
2024-09-28,Macaron,Dessert,3000,1,5.0,Credit Card,No
2024-09-28,Vanilla Latte,Beverage,5500,2,4.0,Mobile App,No
2024-09-28,Cafe Latte,Beverage,5000,1,4.5,Credit Card,No
2024-09-28,Tiramisu,Dessert,6500,2,4.7,Mobile App,No
2024-09-28,Americano,Beverage,4500,1,4.6,Mobile App,No
2024-09-28,Tiramisu,Dessert,6500,5,4.5,Credit Card,Yes
2024-09-28,Tiramisu,Dessert,6500,1,4.9,Mobile App,No
2024-09-28,Macaron,Dessert,3000,1,3.7,Credit Card,Yes
2024-09-28,Macaron,Dessert,3000,1,4.9,Cash,Yes
2024-09-28,Americano,Beverage,4500,1,4.5,Credit Card,No
2024-09-29,Americano,Beverage,4500,1,4.7,Cash,No
2024-09-29,Macaron,Dessert,3000,1,4.4,Credit Card,No
2024-09-29,Americano,Beverage,4500,1,5.0,Credit Card,No
2024-09-29,Macaron,Dessert,3000,3,4.2,Cash,No
2024-09-29,Vanilla Latte,Beverage,5500,2,4.0,Mobile App,Yes
2024-09-29,Cafe Latte,Beverage,5000,1,4.0,Cash,No
2024-09-29,Americano,Beverage,4500,2,4.0,Mobile App,No
2024-09-29,Cafe Latte,Beverage,5000,1,3.9,Cash,No
2024-09-29,Cafe Latte,Beverage,5000,1,4.6,Credit Card,Yes
2024-09-29,Vanilla Latte,Beverage,5500,1,3.8,Credit Card,Yes
2024-09-29,Croffle,Dessert,4000,1,3.7,Mobile App,Yes
2024-09-29,Americano,Beverage,4500,2,3.5,Credit Card,Yes
2024-09-29,Tiramisu,Dessert,6500,2,3.9,Cash,No
2024-09-29,Cafe Latte,Beverage,5000,1,3.5,Credit Card,Yes
2024-09-29,Macaron,Dessert,3000,1,4.6,Credit Card,No
2024-09-29,Lemonade,Beverage,6000,4,4.9,Mobile App,No
2024-09-29,Americano,Beverage,4500,1,5.0,Mobile App,No
2024-09-29,Cafe Latte,Beverage,5000,1,4.5,Credit Card,No
2024-09-29,Americano,Beverage,4500,2,4.7,Credit Card,No
2024-09-29,Americano,Beverage,4500,1,3.5,Credit Card,Yes
2024-09-29,Tiramisu,Dessert,6500,1,3.8,Credit Card,No
2024-09-29,Cafe Latte,Beverage,5000,3,4.0,Credit Card,Yes
2024-09-29,Cafe Latte,Beverage,5000,1,4.0,Credit Card,No
2024-09-29,Cafe Latte,Beverage,5000,1,4.3,Mobile App,No
2024-09-29,Macaron,Dessert,3000,2,4.1,Credit Card,No
2024-09-29,Americano,Beverage,4500,1,4.6,Cash,No
2024-09-29,Americano,Beverage,4500,1,3.5,Credit Card,Yes
2024-09-29,Cafe Latte,Beverage,5000,4,4.9,Credit Card,No
2024-09-29,Vanilla Latte,Beverage,5500,1,4.3,Credit Card,Yes
2024-09-29,Tiramisu,Dessert,6500,1,4.8,Cash,No
2024-09-29,Americano,Beverage,4500,1,3.8,Mobile App,No
2024-09-29,Americano,Beverage,4500,4,4.7,Credit Card,Yes
2024-09-29,Cafe Latte,Beverage,5000,1,3.6,Credit Card,No
2024-09-29,Lemonade,Beverage,6000,1,3.7,Credit Card,No
2024-09-29,Americano,Beverage,4500,1,4.9,Credit Card,No
2024-09-29,Croffle,Dessert,4000,1,4.8,Credit Card,Yes
2024-09-29,Cafe Latte,Beverage,5000,2,4.3,Credit Card,No
2024-09-29,Americano,Beverage,4500,1,4.0,Mobile App,Yes
2024-09-29,Croffle,Dessert,4000,1,3.7,Credit Card,Yes
2024-09-29,Americano,Beverage,4500,1,4.7,Credit Card,Yes
2024-09-29,Cafe Latte,Beverage,5000,1,3.9,Credit Card,Yes
2024-09-29,Cafe Latte,Beverage,5000,1,4.3,Cash,Yes
2024-09-29,Vanilla Latte,Beverage,5500,2,4.9,Credit Card,No
2024-09-29,Americano,Beverage,4500,1,3.6,Credit Card,Yes
2024-09-29,Americano,Beverage,4500,2,4.0,Credit Card,Yes
2024-09-29,Americano,Beverage,4500,1,5.0,Mobile App,No
2024-09-29,Americano,Beverage,4500,1,3.5,Credit Card,Yes
2024-09-29,Cafe Latte,Beverage,5000,1,4.6,Cash,Yes
2024-09-29,Macaron,Dessert,3000,1,4.9,Cash,No
2024-09-29,Cafe Latte,Beverage,5000,1,4.1,Credit Card,Yes
2024-09-29,Croffle,Dessert,4000,1,4.5,Cash,Yes
2024-09-29,Macaron,Dessert,3000,1,5.0,Mobile App,Yes
2024-09-29,Cafe Latte,Beverage,5000,1,3.9,Mobile App,Yes
2024-09-29,Croffle,Dessert,4000,1,4.7,Credit Card,No
2024-09-29,Americano,Beverage,4500,1,4.8,Mobile App,Yes
2024-09-29,Macaron,Dessert,3000,1,4.0,Mobile App,No
2024-09-29,Vanilla Latte,Beverage,5500,4,4.3,Credit Card,No
2024-09-29,Americano,Beverage,4500,1,4.4,Mobile App,Yes
2024-09-29,Vanilla Latte,Beverage,5500,1,4.4,Mobile App,Yes
2024-09-29,Vanilla Latte,Beverage,5500,1,4.2,Mobile App,Yes
2024-09-30,Cafe Latte,Beverage,5000,2,5.0,Credit Card,No
2024-09-30,Cafe Latte,Beverage,5000,3,3.8,Credit Card,No
2024-09-30,Americano,Beverage,4500,1,4.4,Credit Card,Yes
2024-09-30,Americano,Beverage,4500,2,4.2,Credit Card,Yes
2024-09-30,Americano,Beverage,4500,1,4.5,Credit Card,No
2024-09-30,Americano,Beverage,4500,5,3.6,Credit Card,No
2024-09-30,Lemonade,Beverage,6000,1,3.8,Mobile App,No
2024-09-30,Tiramisu,Dessert,6500,3,4.8,Credit Card,Yes
2024-09-30,Vanilla Latte,Beverage,5500,1,4.6,Credit Card,No
2024-09-30,Vanilla Latte,Beverage,5500,3,4.7,Credit Card,Yes
2024-09-30,Vanilla Latte,Beverage,5500,1,4.7,Credit Card,No
2024-09-30,Cafe Latte,Beverage,5000,3,4.1,Credit Card,No
2024-09-30,Cafe Latte,Beverage,5000,1,3.7,Credit Card,No
2024-09-30,Americano,Beverage,4500,2,4.9,Cash,No
2024-09-30,Americano,Beverage,4500,2,4.0,Mobile App,Yes
2024-09-30,Americano,Beverage,4500,1,4.6,Credit Card,Yes
2024-09-30,Cafe Latte,Beverage,5000,1,4.4,Cash,No
2024-09-30,Lemonade,Beverage,6000,1,3.7,Mobile App,Yes
2024-09-30,Americano,Beverage,4500,2,3.6,Mobile App,No
2024-09-30,Cafe Latte,Beverage,5000,1,3.8,Mobile App,Yes
2024-09-30,Americano,Beverage,4500,1,4.5,Credit Card,Yes
2024-09-30,Americano,Beverage,4500,1,4.9,Credit Card,Yes
2024-09-30,Americano,Beverage,4500,1,4.4,Credit Card,Yes
2024-09-30,Vanilla Latte,Beverage,5500,1,4.8,Credit Card,Yes
2024-09-30,Cafe Latte,Beverage,5000,1,2.3,Mobile App,No
2024-09-30,Macaron,Dessert,3000,2,3.8,Mobile App,Yes
2024-09-30,Tiramisu,Dessert,6500,1,4.6,Credit Card,Yes
2024-09-30,Croffle,Dessert,4000,2,4.2,Credit Card,No
2024-09-30,Americano,Beverage,4500,1,4.7,Mobile App,Yes
2024-09-30,Americano,Beverage,4500,2,3.9,Credit Card,No
2024-09-30,Cafe Latte,Beverage,5000,1,4.6,Cash,Yes
2024-09-30,Americano,Beverage,4500,2,4.1,Credit Card,Yes
2024-09-30,Tiramisu,Dessert,6500,1,4.3,Mobile App,No
2024-09-30,Americano,Beverage,4500,2,3.9,Credit Card,No
2024-09-30,Americano,Beverage,4500,1,4.6,Credit Card,No
2024-09-30,Cafe Latte,Beverage,5000,1,4.4,Mobile App,No
2024-09-30,Americano,Beverage,4500,1,5.0,Mobile App,No
2024-09-30,Cafe Latte,Beverage,5000,2,3.7,Credit Card,No
2024-09-30,Croffle,Dessert,4000,1,3.6,Credit Card,Yes
2024-09-30,Vanilla Latte,Beverage,5500,1,4.4,Mobile App,No
2024-09-30,Cafe Latte,Beverage,5000,1,3.8,Credit Card,No
2024-09-30,Croffle,Dessert,4000,1,4.2,Credit Card,Yes
2024-09-30,Americano,Beverage,4500,1,4.6,Credit Card,Yes
2024-09-30,Cafe Latte,Beverage,5000,2,4.7,Cash,No
2024-09-30,Vanilla Latte,Beverage,5500,2,4.3,Credit Card,No
2024-09-30,Vanilla Latte,Beverage,5500,2,1.7,Mobile App,Yes
2024-09-30,Americano,Beverage,4500,1,3.6,Mobile App,Yes
2024-09-30,Americano,Beverage,4500,1,4.7,Cash,Yes
2024-09-30,Vanilla Latte,Beverage,5500,1,4.0,Credit Card,Yes
2024-09-30,Cafe Latte,Beverage,5000,1,3.9,Mobile App,No
2024-09-30,Americano,Beverage,4500,1,4.7,Credit Card,Yes
2024-09-30,Cafe Latte,Beverage,5000,1,4.3,Mobile App,Yes
2024-09-30,Americano,Beverage,4500,2,4.2,Credit Card,No
2024-09-30,Americano,Beverage,4500,1,4.7,Credit Card,Yes
2024-09-30,Americano,Beverage,4500,1,4.1,Mobile App,No
2024-10-01,Croffle,Dessert,4000,1,4.9,Credit Card,Yes
2024-10-01,Americano,Beverage,4500,1,4.8,Mobile App,No
2024-10-01,Croffle,Dessert,4000,3,4.3,Mobile App,No
2024-10-01,Tiramisu,Dessert,6500,1,3.7,Mobile App,Yes
2024-10-01,Lemonade,Beverage,6000,2,3.8,Credit Card,No
2024-10-01,Cafe Latte,Beverage,5000,1,4.3,Mobile App,No
2024-10-01,Macaron,Dessert,3000,1,4.5,Credit Card,No
2024-10-01,Americano,Beverage,4500,1,3.8,Credit Card,Yes
2024-10-01,Americano,Beverage,4500,1,3.8,Mobile App,Yes
2024-10-01,Macaron,Dessert,3000,1,4.6,Mobile App,Yes
2024-10-01,Lemonade,Beverage,6000,1,3.9,Credit Card,No
2024-10-01,Americano,Beverage,4500,3,4.8,Credit Card,No
2024-10-01,Cafe Latte,Beverage,5000,1,4.7,Cash,No
2024-10-01,Americano,Beverage,4500,2,4.2,Credit Card,No
2024-10-01,Tiramisu,Dessert,6500,1,4.3,Cash,No
2024-10-01,Americano,Beverage,4500,1,5.0,Cash,Yes
2024-10-01,Cafe Latte,Beverage,5000,1,3.5,Credit Card,No
2024-10-01,Croffle,Dessert,4000,2,4.3,Credit Card,Yes
2024-10-01,Americano,Beverage,4500,4,4.8,Credit Card,Yes
2024-10-01,Croffle,Dessert,4000,1,4.1,Credit Card,No
2024-10-01,Americano,Beverage,4500,1,4.2,Credit Card,No
2024-10-01,Americano,Beverage,4500,1,4.0,Credit Card,No
2024-10-01,Macaron,Dessert,3000,1,4.2,Mobile App,No
2024-10-01,Cafe Latte,Beverage,5000,2,4.0,Credit Card,No
2024-10-01,Americano,Beverage,4500,4,3.9,Mobile App,No
2024-10-01,Vanilla Latte,Beverage,5500,3,4.2,Credit Card,No
2024-10-01,Americano,Beverage,4500,2,4.9,Credit Card,No
2024-10-01,Cafe Latte,Beverage,5000,1,3.7,Credit Card,No
2024-10-01,Macaron,Dessert,3000,3,3.7,Mobile App,No
2024-10-01,Americano,Beverage,4500,2,4.1,Mobile App,Yes
2024-10-01,Croffle,Dessert,4000,2,4.3,Credit Card,No
2024-10-01,Macaron,Dessert,3000,1,3.9,Credit Card,Yes
2024-10-01,Lemonade,Beverage,6000,1,4.6,Credit Card,Yes
2024-10-01,Lemonade,Beverage,6000,2,4.5,Credit Card,No
2024-10-01,Tiramisu,Dessert,6500,2,4.0,Credit Card,No
2024-10-01,Tiramisu,Dessert,6500,1,4.6,Credit Card,No
2024-10-01,Macaron,Dessert,3000,1,4.3,Mobile App,No
2024-10-01,Cafe Latte,Beverage,5000,2,3.7,Credit Card,No
2024-10-01,Vanilla Latte,Beverage,5500,1,4.1,Credit Card,No
2024-10-01,Americano,Beverage,4500,4,3.6,Credit Card,No
2024-10-01,Cafe Latte,Beverage,5000,1,4.8,Credit Card,No
2024-10-01,Americano,Beverage,4500,1,3.0,Credit Card,Yes
2024-10-02,Americano,Beverage,4500,1,4.3,Mobile App,Yes
2024-10-02,Cafe Latte,Beverage,5000,1,4.0,Credit Card,No
